V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,label
0.5956979,-2.256064,-4.757195,-2.219019,1.4756593,0.51683414,-0.57780814,1.6941627,-1.4676301,0.16344209,-0.62922084,-0.7214939,0.07193422,0.12714769,0.009181651,0.43951488,0.029031867,-0.1323888,0.39999992,0
-3.6801612,2.6987176,-0.5829188,-1.5324514,-2.7976024,2.960768,1.3055862,1.8235779,-0.2474683,-0.46554697,-0.016160654,0.71101606,0.06834991,-0.031693358,0.4222148,-0.552765,-0.35277003,-0.15315132,-0.0908651,0
-4.378276,5.7058153,3.0769951,2.0162644,2.0850644,0.6107734,1.4408982,0.31457892,-2.2237144,-0.9478756,-0.05957211,1.0788823,0.41096815,-1.1703789,-0.15619577,-0.659725,-0.15573579,0.47513217,0.14966448,0
-4.054804,4.334243,-0.5634534,1.8197267,-2.1705554,1.8586197,-0.45417938,-0.85978544,-0.34506902,1.7351066,-0.8281541,0.025678298,0.013270667,-0.5104739,0.18577349,0.34511772,-0.28753966,-0.05644338,0.39189884,0
-4.695645,-3.6306763,2.2988353,-1.5844688,0.71099925,2.254873,-0.804226,1.7783587,-0.33154634,0.50126034,0.08882459,0.54418933,0.33149934,-0.35051593,0.024303976,-0.03122829,0.36580208,0.08741726,0.19338332,0
-3.9148395,4.5256143,-1.9066852,0.93220764,1.2933682,2.3933606,-1.064623,1.8095369,-1.7587658,0.25975958,-0.75183314,1.4305819,-0.065066814,0.22375041,-0.30798975,-0.056212127,0.64578646,-0.060300432,0.31993008,0
-5.412164,0.084311806,-1.9854333,0.8359061,-4.930848,0.94674784,-2.5327582,1.7133762,1.0024915,-2.1889405,-0.2011325,-0.056427762,-0.40417945,-2.5208867,-0.41472474,0.7137817,-0.05976134,-0.38185975,1.0913751,0
-0.8047069,3.7426467,-0.043653194,-2.638327,-0.82031083,1.7623829,1.7187597,1.1149971,0.013635647,-0.2082925,1.166008,2.0714185,-0.70165783,0.7007433,-0.24613494,0.15112622,-0.30719385,0.19676356,0.03587364,0
-4.520676,2.6029177,4.089024,0.2944177,-0.80475485,2.3527367,-0.82467777,1.4732356,0.14049827,-0.4428178,-0.29384506,1.191934,0.5001748,0.30591318,-0.10768933,-0.2959907,0.049974326,0.086050496,-0.13264911,0
-4.695645,-3.6306763,2.2988353,-1.5844688,0.71099925,2.254873,-0.804226,1.7783587,-0.33154634,0.50126034,0.08882459,0.54418933,0.33149934,-0.35051593,0.024303976,-0.03122829,0.36580208,0.08741726,0.19338332,0
-2.5707102,-5.300943,2.7774355,-3.0922248,0.9954472,2.4291487,-0.84224004,1.1270491,0.21510664,0.77324295,0.39247656,-0.0037377933,0.3310026,0.19995098,-0.13117173,0.122858964,0.030161094,0.099674635,0.06293618,0
-2.484395,2.7293491,-0.5523348,-1.4322104,0.27268982,1.1540217,0.23230511,0.6059101,-0.07855073,0.124741085,-0.19812928,1.269418,0.050223727,0.050052386,-0.12708803,0.30226442,-0.09916481,-0.16567472,0.015533544,0
-2.5251222,4.6000366,-1.0402449,-1.7160301,1.0478127,1.6844654,-0.40990254,0.011762173,-0.04374238,1.4369966,-0.6010669,1.2107371,0.29778898,0.4511593,0.0823125,-0.049780626,0.6962656,-0.5356228,0.2165368,0
-4.4407215,7.040854,1.4471186,0.02594182,-1.4253714,2.8349829,-2.4343803,2.5939684,-0.8771079,-0.23674321,-0.452258,1.4062974,0.8356507,-0.03607936,-0.5836055,-0.6286634,-0.10006194,0.7960086,-0.017708197,0
-0.0565776,6.896535,-1.3360515,-0.75833875,3.5739107,2.0543568,-0.6083449,1.8582767,-1.9310007,0.26458323,0.7971599,0.20308606,0.051241178,1.1089753,-0.37609968,-0.30889162,0.2562587,-0.18147446,-0.37502825,0
-2.9863784,2.7587285,-0.36188596,1.1931242,-2.391803,3.747187,-1.3134979,-1.0796082,-0.013775618,0.74434626,-1.5025388,0.33426213,0.22350232,-0.46585387,-0.14648503,-0.6076495,0.21192037,0.37331012,0.2612174,0
-2.8309708,1.5378723,-0.10739614,-2.9692245,-1.3510712,0.33412266,-1.9696156,0.9713808,-2.0180202,0.08459175,-0.030976044,0.23688705,-0.16851094,0.08955286,-0.726686,-0.49457145,0.2518979,0.0667332,0.38930807,0
-4.235607,0.07225149,-0.9666929,-0.34358633,-1.5325071,0.7342909,-0.72948176,0.7141747,0.05405087,1.4516376,-1.2447428,1.5855261,-0.010858064,-0.57786274,0.55733705,0.46101987,0.29552275,-0.25495824,0.7819739,0
2.3864303,2.8865411,-3.7463808,-5.3633585,1.3840203,-0.13349055,1.8700567,1.2244952,-0.3426189,-1.2096431,-1.0980744,1.7964815,0.5396197,1.3336176,0.6323784,0.3278796,-0.4250315,-0.54252446,-0.6726281,0
-1.540809,4.3178234,-0.11803102,-2.025532,1.1643242,2.4636881,-0.9968615,3.0253475,-2.0090344,0.15691654,-0.31704882,2.3228283,0.22335492,1.3710417,-0.30628845,-0.20338257,-0.10026969,0.12244365,-0.0228144,0
0.20555523,2.592071,-1.1485399,-3.1055012,-0.51839215,1.2635425,2.2197363,0.5402304,-0.017074084,-0.1365816,-0.092346475,1.8580855,-0.21642746,0.9558755,-0.69045514,0.36496687,-0.09955852,-0.6060843,-0.18527775,0
-6.053531,0.5915495,0.9101215,-1.3262476,-1.3354074,1.6795903,0.62395483,0.42288595,-0.3039919,0.9686501,-0.4524649,0.90662676,0.25065264,0.46746925,-0.64060235,-0.48027664,0.013518239,0.1464547,0.28111327,0
-5.815457,2.739273,-2.0132463,1.2680625,-1.4267684,0.3685541,0.32007527,1.6481662,-0.14534505,1.7369524,-1.975259,0.93205374,-0.28214124,-0.060808577,-0.45744002,-0.3220193,0.19852227,-0.40852877,0.45476428,0
-1.1252683,1.4189767,-0.3723703,-1.9971067,1.1019415,3.2905426,-5.9268517,2.8078697,-2.431252,1.2731422,-1.202668,-1.1310029,-1.1261352,0.23560019,0.033901468,-0.15338393,0.4798076,-0.96274066,-0.20487,0
-3.7837625,4.3004045,-1.8058552,-1.1967592,-1.0273188,0.09761303,0.85811895,-0.31481656,0.08460593,1.3098525,-0.67179716,0.03939752,0.17386942,-0.051511798,-0.120355986,0.15491524,0.07748414,0.16535638,0.23461498,0
-1.585983,5.1770687,-1.1649245,-0.03861639,-1.4686054,-0.5110697,0.5204558,1.3308805,-1.4972867,-0.34822443,-0.2710359,1.4414622,0.042673703,0.03937772,0.1728077,0.03557759,-0.31442434,-0.08584909,-0.14890766,0
-1.0007681,0.34736133,-2.6852067,-3.3032324,4.386383,-1.0803758,-2.6515687,3.5052109,-2.8542185,-0.0132286595,0.43121576,-1.888757,-0.77173275,-0.2843365,0.17944184,0.06059856,0.2986263,-0.19629493,-0.05878386,0
-2.8900328,-0.60318494,-0.9764537,-1.756776,2.8031874,-0.081372,-1.1655899,1.7570839,-0.93261606,0.646245,-0.2234861,-0.9588713,-0.40445232,0.083750755,-0.3253309,-0.41173324,0.31792644,-0.20632747,0.10872874,0
-1.0939939,2.1556408,-2.624559,0.979372,0.15390724,0.55259603,1.0054095,-0.48876664,-0.15630682,1.6154747,-2.6289332,0.073717654,0.71953017,-0.8208472,0.19974212,0.70193785,0.22949237,-0.3098181,0.12576796,0
0.9282373,-1.3070266,-4.6508436,0.2617585,-1.8615112,2.5494547,-0.6544824,3.0003119,0.38094848,-0.9508202,-2.6799777,-0.6106731,0.096332796,-0.5125893,-0.08890151,0.93119913,-0.36275887,0.2323034,0.1959887,0
-3.2057261,1.013737,-0.69455737,-0.29498255,-1.3596183,2.20928,-0.7281098,-0.8921094,0.8898813,2.2779438,-1.6770355,0.2044383,0.97680813,-0.96507215,0.46581572,-0.25440076,0.22217922,0.096196525,0.26634884,0
0.5568544,0.30884188,-2.5790195,-2.4162369,1.5466107,0.8461833,-1.4521562,0.5092944,-1.1761535,1.68268,-0.7335479,0.37288308,0.34182423,0.18165007,0.3660306,0.39425898,0.4274227,-0.22541769,0.33161852,0
-2.3750467,4.5417514,0.16978078,-0.67891264,0.6364351,2.4906392,-1.597167,2.8462203,-1.7239422,-0.24713534,-0.17185628,1.1661863,0.06522865,1.067577,0.008090753,-0.12471108,0.14111653,0.26519778,-0.02023121,0
-0.31391025,4.1547537,0.022882583,-0.36096358,6.0334287,1.2062504,-0.25582585,-0.23142532,-1.0363805,0.47373766,0.16645542,1.634798,0.6071427,1.3731655,-0.35556057,0.1505728,0.35347345,0.14151411,-0.5254884,0
-3.4844801,7.1173263,1.7464294,-1.3544511,1.6309913,0.07397568,-5.9252367,1.1137421,-3.006527,-0.9536511,-0.8695922,0.45694882,0.38577658,1.606374,-0.3467348,0.40478382,-0.4781796,-0.3700525,0.4390285,0
-5.9295135,-1.6271807,0.24143143,0.5921901,-2.8378973,1.0907431,-1.3065548,0.19879714,0.178154,0.3560496,-0.47623497,-0.24895635,-0.52575654,-0.1945002,-0.123246536,0.041730024,0.12725294,-0.14719974,1.0127538,0
-0.904304,5.3128767,1.8953704,-1.3643572,1.230254,3.1967466,-2.640785,2.442531,-0.56242985,-0.5883529,-1.1872063,1.7626433,0.014540421,1.5604265,-0.6723636,0.023661317,-0.3901037,0.19346924,-0.407664,0
-0.45818335,3.7449262,-3.1621974,-2.4657803,0.1987311,1.7475986,1.5715511,-0.1270995,0.56177866,0.05683751,0.99843305,0.56959957,-0.19685242,0.29883084,0.23840548,0.19552226,-0.024474569,0.27890822,0.33709225,0
1.3275857,-1.438064,2.6685696,-0.2258027,2.221775,0.10627536,-2.6696935,4.395204,-1.5523211,-0.7475196,1.0584767,-0.2845355,0.13480455,0.96190035,-0.72268426,0.5052081,0.30665842,0.27874622,-0.25806892,0
-1.9148101,-1.7230867,2.7147863,-1.2682265,-1.0908749,3.236065,-1.7175168,2.8033998,-0.39691988,-1.6913253,-0.6521821,0.003906519,-0.5588171,0.40192965,-0.2048501,-0.121177666,-0.022485008,0.103404835,-0.061254986,0
-0.5688314,5.717815,2.063174,0.41292718,2.9730139,1.9825839,-0.09832958,2.1509497,-0.59028965,-0.25090575,0.49785948,1.3896642,0.35576156,1.0054582,-0.39209944,-0.35761052,0.37696695,0.07050102,-0.5019686,0
-3.4782631,1.9518,-3.163715,-1.1962403,-3.9100635,0.3045452,-0.7007348,0.15402263,-0.45162386,0.61845934,-0.7449919,0.8997784,0.94889677,0.6946769,1.4214625,-0.053462785,0.0115205,0.11147409,-0.33364776,0
-0.7474389,-0.78767395,-3.2635982,-3.3913326,-0.29455665,1.0728381,0.3934305,1.7709463,-0.6814592,-1.2221833,-0.09700927,0.20440343,-0.71110284,-0.3553665,0.7694484,0.13927153,0.24215434,0.3907532,0.16517821,0
-1.8732814,-4.1356754,4.8474617,-1.7187213,-0.8104906,-0.4714388,0.09567193,0.31493008,0.5148949,0.43513012,-0.045389857,-0.61734796,-0.08085057,0.76621705,-0.26325908,0.41686216,-0.032040067,-0.09986094,0.12094907,0
-2.662437,-3.2800167,2.377647,-3.0762749,3.911417,0.26454288,-1.0833484,3.0463982,-1.9699724,0.37629113,0.20212226,-0.63995266,-0.14441215,0.74035126,-0.30151513,0.14141901,-0.19221874,-0.17118067,0.0163126,0
-1.2987608,2.1893067,-0.20404868,-2.7069175,1.1615188,2.0264018,-2.8603342,1.7551919,-0.93850195,-0.6024182,-1.3276871,1.8471208,0.6370128,0.34461316,0.24478658,-0.6779256,-0.21852429,0.40462005,0.0564652,0
-4.2829237,3.7664607,0.9257431,0.29158458,-1.4690136,2.0476584,0.5820533,-0.62208563,-0.9750992,0.9756386,-0.1932085,0.9839754,0.04825809,0.4833547,-0.19820687,0.38539857,0.383049,-0.43575647,-0.212392,0
-5.4769015,6.423634,2.637561,1.4802177,-0.10011625,1.3011142,0.012750097,1.8924448,-0.18928261,-0.3876294,0.23161209,2.0653439,0.21581961,-0.23668359,0.24226563,-1.1683276,-0.1255563,0.041018695,-0.0140416175,0
-2.6109502,2.1883612,-1.3270218,-2.2789662,-0.40382767,-0.44750494,0.7192074,-2.2086022,0.33074373,1.6827229,-1.0539594,0.5580146,0.19600505,0.7198462,-0.5485628,0.6635577,0.22869077,-0.38583896,0.17001352,0
-1.1125025,2.8914404,-5.5822563,-3.7740402,-2.5310595,2.7495651,1.2436063,0.13931407,0.08560706,-1.746679,-0.47005123,0.69803643,-1.8447126,0.6142484,0.031269312,0.71971315,-0.16838652,-0.16894573,1.0391083,0
-4.9475093,1.8605267,-2.137465,1.793048,-1.5760261,0.7504097,0.40590456,-0.34051663,-0.42039657,0.08660709,-1.8694441,0.07617593,0.09685065,-0.6567451,0.47233894,0.5487318,0.12785548,-0.2987033,0.39726108,0
-1.0769287,4.7351646,-0.13755819,0.1328035,-0.21323234,2.279143,1.2255943,3.2630236,-0.8077578,1.4109011,-0.91899395,1.2186959,-0.69551855,0.048996013,-0.96423846,0.2939848,0.62712586,0.8496285,-0.33578938,0
-4.894032,4.62472,1.3762071,0.36062053,-1.1734717,3.4232152,-0.87834144,2.6028354,-0.104959086,-0.042658146,-1.0068542,1.9684515,0.287324,0.8783171,-0.3254381,-0.023800379,-0.2629786,0.1076044,0.031727627,0
-2.2900007,3.094868,2.3337433,-0.50081855,0.026431857,3.706652,-1.6310327,2.5533752,-0.6511302,-0.06491014,-0.39208487,0.8095408,0.44229147,0.40870157,-0.18246613,-0.19497623,0.51737374,0.29453248,-0.24510524,0
-1.6506951,3.1239526,-2.0555053,-1.9116983,0.69268996,1.3503073,-3.0976367,1.0970342,-2.0789328,-0.36945868,-0.5064633,1.1145426,0.37908095,0.11377437,0.009640559,-0.49116507,-0.06107869,0.09092873,-0.1718006,0
-6.6827846,-0.02931087,-0.286264,0.43147704,0.6799797,2.4614,0.8673805,1.485673,0.47733644,1.4247768,-0.6781159,1.2729949,0.961801,-0.56709886,-0.47347897,-0.8948861,0.38443705,0.14062868,0.116297066,0
-3.9937098,3.6743402,-0.80274963,-1.4084026,-1.6525024,1.563397,0.9756295,0.9746822,-0.7801472,-0.7535737,0.21048124,0.788444,0.38225493,-0.0328215,0.45851892,-0.35029376,-0.32192114,0.012492731,-0.095771946,0
2.264201,2.2517905,-5.836173,-1.9686432,-0.2551006,0.9025373,1.603681,0.78118503,0.25150922,-0.42765933,-1.3727722,0.5590608,0.14139126,-0.64987594,0.46678945,0.53024036,0.049043767,-0.18392162,0.46850783,0
-0.8280297,5.285051,-0.85128915,-1.2281797,4.837395,0.0847951,-2.1836567,3.4258685,-3.8817143,-0.0741372,0.66769713,-0.98826283,-0.3159119,1.4945261,-0.7324496,-0.7101342,0.20437868,-0.44470423,0.080617204,0
-1.6783097,-0.1784843,-5.314631,-2.4099689,-0.0651807,-0.31551257,-0.46164823,1.7724527,-2.0638828,-0.08628264,-0.8286836,-0.104083866,-0.011352348,-0.2790717,0.7073222,0.10057498,-0.1471013,-0.065176666,-0.021883674,0
-2.14501,0.27034736,-1.0522958,-3.4928763,0.9924129,-0.06746652,-0.9814591,0.10399812,0.08936906,-0.030132977,-0.22443867,1.4810326,-0.36735815,0.51033336,-0.5226243,1.0654104,0.024648137,-0.13353343,-0.15853934,0
-2.180081,1.9779335,1.9174924,0.71248,0.120971195,4.750026,-2.0394716,3.5975978,-0.3095224,-0.5124549,-0.5171197,1.1542246,0.24269427,0.76030827,-0.22544138,-0.18235286,0.45590192,0.12354409,-0.23898672,0
-2.4204485,4.7420154,-2.863186,-0.64660686,-2.0350041,-1.4429493,0.18493201,0.61026615,-1.1038959,0.46461058,-1.065596,0.44322258,0.5557792,-0.65282315,1.1905725,0.37625733,0.29324222,-0.09360587,0.19945084,0
-3.524275,3.1672194,-1.5926915,-1.5331635,-0.66289085,-0.39492723,0.7756481,0.3770687,0.4410726,2.5458236,-1.0525465,0.23508365,-0.6629995,-0.28735507,-0.3282823,0.20443831,0.5509984,-0.30648783,0.26950115,0
-0.6872,1.3168317,1.1147268,-0.57776827,3.1329944,0.15299597,-2.514107,0.32844004,1.3203149,-1.6350703,-0.05756406,1.2317019,0.21066576,-1.8107458,-0.6697183,0.511765,0.2599707,-0.31054282,-0.3557661,0
-4.6249223,5.515573,0.019552777,-1.4455086,-0.88251036,1.355367,0.67983186,1.4516822,0.044491,0.8560709,-0.5064253,1.3073475,-0.24517205,0.03592279,-0.4004712,0.2247785,-0.15849477,0.014280984,-0.19209418,0
-4.6014915,2.6106443,0.09578041,0.31827676,-0.3539458,2.500458,0.34816733,-0.8419699,0.86584276,1.9826176,-0.38447854,0.68634063,0.5554197,-1.2009594,0.9479839,-0.07358638,0.18186018,-0.15571372,0.24102664,0
-2.988086,4.656155,0.04424336,0.5976063,-0.23865345,2.142341,1.0000601,0.8500179,0.21632852,-1.1629174,-0.6062312,0.12719066,0.26368275,-0.4055652,0.042870607,0.16632555,-0.2992828,-0.6211887,0.27468103,0
0.5027951,4.9956393,-1.4540716,-3.7093372,-0.5202491,3.687819,-0.57200694,1.6781207,0.8776895,-1.0681291,1.7005641,1.1882194,-0.55464655,-0.22968885,-0.56612915,-0.16979009,0.086926885,0.5703598,-0.16050628,0
-2.5424147,1.7941563,-1.5873938,-1.4411858,0.75103813,3.0244706,-4.0350227,3.0640893,-2.564357,0.32752526,-0.7045938,-0.55086535,-0.60214645,0.14808343,-0.017020276,-0.28939086,0.06786791,0.26359016,0.3723465,0
0.306645,4.6079392,-0.52161616,-2.5148058,2.8003526,-1.1021374,0.01924791,0.9686446,-0.97145337,-0.5319552,0.07208729,1.0154103,-0.40741587,0.14012612,-0.66790545,0.035981517,0.7478734,-0.12552038,-0.39611915,0
-0.483181,7.7015896,-0.75547606,-1.7961199,0.62216884,1.300139,-0.50269544,2.5782745,-1.2143087,-0.15223867,0.6780983,0.9329051,-0.24425896,1.5276809,-0.64883405,-0.04478499,-0.036218226,0.30109975,-0.21271272,0
-2.3548117,2.9734838,1.252036,-1.4851445,-2.2994385,0.8960139,-1.9403238,2.0683508,-1.883709,0.14866357,-0.89221424,1.1575551,0.5410815,0.7784607,-1.1192994,-0.8977886,0.63523567,0.23936258,0.23529774,0
-1.8215731,-0.87331164,3.0513902,-1.6750522,1.8292491,2.4881327,-5.568731,2.4095771,2.0404053,-1.0240778,0.20218968,-0.08655169,-0.14330213,-1.4654698,-1.0373241,0.1872653,0.37133837,-0.49505553,-0.5408683,0
-1.0489312,1.9663783,1.0137208,-1.0051918,-1.1676852,3.23414,-1.7857987,1.9803572,-0.48512575,-1.4341016,-0.13080747,0.6547243,-0.38344148,0.64178574,-0.22706771,-0.09564789,0.543139,0.12709925,0.48098356,0
-4.2084765,1.558262,1.5548067,-1.1139576,0.89351857,0.61321944,1.1003573,0.21266964,-0.57062036,-0.021300659,0.27933475,0.6018895,0.3154338,0.34235895,0.025088087,-0.51296437,0.24840434,-0.06158813,-0.009290181,0
-3.36375,6.1949596,0.73498005,1.006758,-0.11358719,1.4352994,1.8513623,0.84089136,-0.18952008,1.3029767,-0.024210744,1.9803488,0.29826006,0.37834573,-0.3219616,-0.36547646,-0.2797383,-0.10405108,-0.17234156,0
-0.71141285,5.544699,-2.7681627,-0.39466256,2.974635,1.8444191,-2.053566,0.15792157,-5.3386807,1.2418929,1.1324863,-0.8155376,0.24720718,-0.7260253,-0.7534531,-0.7102996,0.93372715,-0.17272547,-0.15528044,0
-4.276249,6.948306,0.09978525,-1.0825799,0.30792156,4.4871798,-1.6408412,0.6827524,-0.238235,-0.3881904,0.9617433,1.329051,-0.20147292,0.32711264,-0.16579708,0.060227547,0.35411334,0.4085861,-0.3600926,0
-4.6704073,6.213587,2.1141906,-0.7185582,-1.1584579,-0.0867715,-0.74176574,-0.19348308,-2.4633677,0.41705552,0.32910421,1.1969318,0.50323075,0.5498817,0.0690804,0.06536659,-0.03934138,-0.027958738,0.39709723,0
-4.171952,0.54702437,-3.4038386,-0.00267082,-2.0865335,2.1027005,0.08635165,0.9083117,0.3020155,-0.41083136,-1.0988365,0.0029451076,-0.24066032,0.28099868,1.0687982,0.25420278,0.30852243,-0.19660427,0.22757013,0
0.30639347,1.5077813,-6.095749,-0.4094516,0.94675726,1.2232696,1.1587772,-0.99294776,0.37674856,2.0157993,-1.6474731,-0.020251198,0.45713484,-0.2985454,0.10056161,0.2329855,0.30801198,-0.16614118,0.28675368,0
-1.5798322,1.4168154,-2.2810433,-2.229804,0.93780786,0.6115163,1.4836247,-3.0297017,-0.0381271,0.9771198,-1.060163,1.6297238,0.73920053,0.97107214,-0.40303668,0.8596979,0.002846056,-0.573724,-0.091126315,0
-2.90459,6.097881,0.84475523,1.4843256,-2.4664578,0.97326946,-2.4677556,0.22941244,-1.0351119,0.4438183,-1.8069798,-0.8927431,0.41612715,-0.5487699,0.21202461,0.43749166,0.17352614,-0.23911794,0.15559009,0
-5.8404517,3.9947712,-3.9587774,1.3587273,-2.1218605,1.7480518,-1.1101018,0.83484066,-0.66879505,-1.0805875,-2.3627105,0.11572285,-1.1556818,-0.16433935,0.078946784,0.6027668,0.3677046,0.32151738,1.358268,0
-3.2480397,2.6240458,-3.3713183,1.2462733,5.5203476,2.26147,0.121239975,3.1022308,-0.32236707,0.6633488,-2.091905,1.2050322,-0.758564,-0.5119794,-0.92910767,-0.64681935,0.6879822,0.18380296,0.43008167,0
-3.374722,2.962819,-3.3700724,-0.30590457,-2.5302837,0.66376656,1.2517701,1.9796188,-0.6665388,0.6048425,-1.0744241,0.6629035,-0.3863558,0.035361435,0.62245756,-0.019151654,0.11263052,-0.27551466,-0.17689545,0
-6.0286913,8.773222,1.0483227,1.3546705,-0.21785405,0.9838062,1.761679,-0.17469797,-2.2006238,0.06929512,0.1895179,2.5492334,0.03174192,0.2943773,-0.40685207,-0.33362412,0.27014574,-0.3964451,-0.051704958,0
-0.38275933,2.7693682,0.13612254,2.0472553,3.6081672,0.24303442,0.23307858,1.5703616,-3.5154507,2.0920556,0.75679594,-1.1138211,0.48265284,-0.24462336,-0.77273196,0.15249288,0.34403148,0.09680682,0.1718229,0
-2.118812,3.8640525,-1.2536249,-2.5544693,0.90719825,-0.7418838,-1.287986,1.3210714,-0.39946124,0.5643868,-1.7472678,1.0915942,0.14900164,0.5847356,-0.5226888,0.3028307,-0.5899521,-0.43226275,0.035205945,0
-1.8781606,2.8830757,-1.2299895,-2.4377902,1.3065773,1.7276795,1.7848712,1.2397933,-0.17281798,0.31225652,-0.1272575,1.5347351,-0.32329232,-0.082707085,-0.17119238,-0.2082564,0.30623126,-0.10187229,0.07998265,0
-0.45028728,2.8101096,-4.027568,-1.5779213,0.9646207,1.2615118,-1.141447,0.44964817,-1.7855108,-0.36817867,-0.41547957,1.3136516,1.0959951,0.4196826,1.1327461,0.053255573,-0.021688692,0.09747399,-0.47027975,0
-1.266425,-1.8600165,-1.4839854,-3.1192024,-0.7839905,-0.015995739,0.046215743,3.5990005,-0.3493621,0.35210204,-1.2025034,0.5328138,0.15767787,-0.5651743,1.2019603,-0.16533999,-0.06941511,-0.0052684406,-0.35791516,0
-2.0081205,1.5781207,-1.8992575,-0.988497,-0.25465164,0.28843087,0.37115243,0.62188137,-1.3292468,-0.13173652,-0.39951685,1.0085918,0.0025370284,-0.7573387,0.8015341,-0.23783615,0.071457975,-0.010391112,-0.13627295,0
-5.043629,2.8946106,-0.14742456,1.631596,-1.3847501,0.49917117,0.2266738,0.52415705,-0.598709,0.56887877,-1.8891863,-0.012260271,0.24422126,0.04446217,-0.10844057,0.83128357,0.47827375,-0.00595689,0.3735656,0
-0.039256956,3.277658,0.8031762,1.2941879,-0.03806726,0.044430126,0.71398044,-0.6390882,-0.85263354,1.9653403,-1.627524,1.191628,0.07463726,-0.7832123,-0.88886833,0.90824175,0.065317824,0.016512292,0.30304396,0
